_Cell,Seq,Chan,Fun,Hxf,Save2Mix,Notes,MxAdd,Shex,MxDatS,MxDat,sAdd,sCon,dAdd,dCon,Function,FunX,ShFunction,ShFunX,Table,ShTable,SigmaKey,Sigma,DspI2c,DspSpi,DspPage,DspAdd,DspAddHex,Checked,DefStr,Type,Neutral,RampProfile,RampMode,RampUpMs,RampDownMs,RampCurve,RampScope
Grp003EqFreq001,1,3,1,,,Group 4-band parametric EQ freq,4154,ihkr,255,127,,,,,,,GrpEq,,0=20/254=200/[Log],,,,,2,1,1204,0x04B4,,,,-,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp004EqFreq001,1,4,1,,,Group 4-band parametric EQ freq,4155,ihks,255,127,,,,,,,GrpEq,,0=20/254=200/[Log],,,,,2,1,1264,0x04F0,,,,-,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp001EqFreq002,1,1,2,,,Group 4-band parametric EQ freq,4156,ihkt,255,127,,,,,,,GrpEq,,0=100/254=1000/[Log],,,,,2,1,1089,0x0441,,,,-,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp002EqFreq002,1,2,2,,,Group 4-band parametric EQ freq,4157,ihku,255,127,,,,,,,GrpEq,,0=100/254=1000/[Log],,,,,2,1,1149,0x047D,,,,-,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp003EqFreq002,1,3,2,,,Group 4-band parametric EQ freq,4158,ihkv,255,127,,,,,,,GrpEq,,0=100/254=1000/[Log],,,,,2,1,1209,0x04B9,,,,-,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp004EqFreq002,1,4,2,,,Group 4-band parametric EQ freq,4159,ihkw,255,127,,,,,,,GrpEq,,0=100/254=1000/[Log],,,,,2,1,1269,0x04F5,,,,-,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp001EqFreq003,1,1,3,,,Group 4-band parametric EQ freq,4160,ihlh,255,127,,,,,,,GrpEq,,0=800/254=5000/[Log],,,,,2,1,1094,0x0446,,,,-,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp002EqFreq003,1,2,3,,,Group 4-band parametric EQ freq,4161,ihli,255,127,,,,,,,GrpEq,,0=800/254=5000/[Log],,,,,2,1,1154,0x0482,,,,-,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp003EqFreq003,1,3,3,,,Group 4-band parametric EQ freq,4162,ihlj,255,127,,,,,,,GrpEq,,0=800/254=5000/[Log],,,,,2,1,1214,0x04BE,,,,-,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp004EqFreq003,1,4,3,,,Group 4-band parametric EQ freq,4163,ihlk,255,127,,,,,,,GrpEq,,0=800/254=5000/[Log],,,,,2,1,1274,0x04FA,,,,-,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp001EqFreq004,1,1,4,,,Group 4-band parametric EQ freq,4164,ihll,255,127,,,,,,,GrpEq,,0=3000/254=20000/[Log],,,,,2,1,1099,0x044B,,,,-,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp002EqFreq004,1,2,4,,,Group 4-band parametric EQ freq,4165,ihlm,255,127,,,,,,,GrpEq,,0=3000/254=20000/[Log],,,,,2,1,1159,0x0487,,,,-,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp003EqFreq004,1,3,4,,,Group 4-band parametric EQ freq,4166,ihln,255,127,,,,,,,GrpEq,,0=3000/254=20000/[Log],,,,,2,1,1219,0x04C3,,,,-,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp004EqFreq004,1,4,4,,,Group 4-band parametric EQ freq,4167,ihlo,255,127,,,,,,,GrpEq,,0=3000/254=20000/[Log],,,,,2,1,1279,0x04FF,,,,-,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp001EqGain001,1,1,1,,,Group 4-band parametric EQ gain,4168,ihlp,121,60,,,,,,,GrpEq,,0=-15/120=15/[Lin],,,,,2,1,1084,0x043C,,,,60,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp001EqGain002,1,1,2,,,Group 4-band parametric EQ gain,4169,ihlq,121,60,,,,,,,GrpEq,,0=-15/120=15/[Lin],,,,,2,1,1089,0x0441,,,,60,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp001EqGain003,1,1,3,,,Group 4-band parametric EQ gain,4170,ihlr,121,60,,,,,,,GrpEq,,0=-15/120=15/[Lin],,,,,2,1,1094,0x0446,,,,60,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp001EqGain004,1,1,4,,,Group 4-band parametric EQ gain,4171,ihls,121,60,,,,,,,GrpEq,,0=-15/120=15/[Lin],,,,,2,1,1099,0x044B,,,,60,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp002EqGain001,1,2,1,,,Group 4-band parametric EQ gain,4172,ihlt,121,60,,,,,,,GrpEq,,0=-15/120=15/[Lin],,,,,2,1,1144,0x0478,,,,60,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp002EqGain002,1,2,2,,,Group 4-band parametric EQ gain,4173,ihlu,121,60,,,,,,,GrpEq,,0=-15/120=15/[Lin],,,,,2,1,1149,0x047D,,,,60,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp002EqGain003,1,2,3,,,Group 4-band parametric EQ gain,4174,ihlv,121,60,,,,,,,GrpEq,,0=-15/120=15/[Lin],,,,,2,1,1154,0x0482,,,,60,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp002EqGain004,1,2,4,,,Group 4-band parametric EQ gain,4175,ihlw,121,60,,,,,,,GrpEq,,0=-15/120=15/[Lin],,,,,2,1,1159,0x0487,,,,60,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp003EqGain001,1,3,1,,,Group 4-band parametric EQ gain,4176,ihmh,121,60,,,,,,,GrpEq,,0=-15/120=15/[Lin],,,,,2,1,1204,0x04B4,,,,60,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp003EqGain002,1,3,2,,,Group 4-band parametric EQ gain,4177,ihmi,121,60,,,,,,,GrpEq,,0=-15/120=15/[Lin],,,,,2,1,1209,0x04B9,,,,60,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp003EqGain003,1,3,3,,,Group 4-band parametric EQ gain,4178,ihmj,121,60,,,,,,,GrpEq,,0=-15/120=15/[Lin],,,,,2,1,1214,0x04BE,,,,60,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp003EqGain004,1,3,4,,,Group 4-band parametric EQ gain,4179,ihmk,121,60,,,,,,,GrpEq,,0=-15/120=15/[Lin],,,,,2,1,1219,0x04C3,,,,60,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp004EqGain001,1,4,1,,,Group 4-band parametric EQ gain,4180,ihml,121,60,,,,,,,GrpEq,,0=-15/120=15/[Lin],,,,,2,1,1264,0x04F0,,,,60,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp004EqGain002,1,4,2,,,Group 4-band parametric EQ gain,4181,ihmm,121,60,,,,,,,GrpEq,,0=-15/120=15/[Lin],,,,,2,1,1269,0x04F5,,,,60,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp004EqGain003,1,4,3,,,Group 4-band parametric EQ gain,4182,ihmn,121,60,,,,,,,GrpEq,,0=-15/120=15/[Lin],,,,,2,1,1274,0x04FA,,,,60,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp004EqGain004,1,4,4,,,Group 4-band parametric EQ gain,4183,ihmo,121,60,,,,,,,GrpEq,,0=-15/120=15/[Lin],,,,,2,1,1279,0x04FF,,,,60,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp001EqHpf001,1,1,1,,,Group high-pass filter frequency,4184,ihmp,65,32,,,,,,,GrpEq,,0=20/64=1000/[Log],,,,,2,1,1084,0x043C,,,,0,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp002EqHpf001,1,2,1,,,Group high-pass filter frequency,4185,ihmq,65,32,,,,,,,GrpEq,,0=20/64=1000/[Log],,,,,2,1,1144,0x0478,,,,0,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp003EqHpf001,1,3,1,,,Group high-pass filter frequency,4186,ihmr,65,32,,,,,,,GrpEq,,0=20/64=1000/[Log],,,,,2,1,1204,0x04B4,,,,0,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp004EqHpf001,1,4,1,,,Group high-pass filter frequency,4187,ihms,65,32,,,,,,,GrpEq,,0=20/64=1000/[Log],,,,,2,1,1264,0x04F0,,,,0,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp001EqOn001,1,1,1,,,Group EQ on/off,4188,ihmt,2,,,,,,,,GrpEq,,,,,,,2,1,1105,0x0451,,,,0,InstantCtl,Instant,0,0,Linear,Scalar
Grp002EqOn001,1,2,1,,,Group EQ on/off,4189,ihmu,2,,,,,,,,GrpEq,,,,,,,2,1,1165,0x048D,,,,0,InstantCtl,Instant,0,0,Linear,Scalar
Grp003EqOn001,1,3,1,,,Group EQ on/off,4190,ihmv,2,,,,,,,,GrpEq,,,,,,,2,1,1225,0x04C9,,,,0,InstantCtl,Instant,0,0,Linear,Scalar
Grp004EqOn001,1,4,1,,,Group EQ on/off,4191,ihmw,2,,,,,,,,GrpEq,,,,,,,2,1,1285,0x0505,,,,0,InstantCtl,Instant,0,0,Linear,Scalar
Grp001EqQ001,1,1,1,,,Group 4-band parametric EQ Q,4192,ihnh,121,60,,,,,,,GrpEq,,0=0.1/120=10/[Log],,,,,2,1,1084,0x043C,,,,-,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp001EqQ002,1,1,2,,,Group 4-band parametric EQ Q,4193,ihni,121,60,,,,,,,GrpEq,,0=0.1/120=10/[Log],,,,,2,1,1089,0x0441,,,,-,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp001EqQ003,1,1,3,,,Group 4-band parametric EQ Q,4194,ihnj,121,60,,,,,,,GrpEq,,0=0.1/120=10/[Log],,,,,2,1,1094,0x0446,,,,-,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp001EqQ004,1,1,4,,,Group 4-band parametric EQ Q,4195,ihnk,121,60,,,,,,,GrpEq,,0=0.1/120=10/[Log],,,,,2,1,1099,0x044B,,,,-,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp002EqQ001,1,2,1,,,Group 4-band parametric EQ Q,4196,ihnl,121,60,,,,,,,GrpEq,,0=0.1/120=10/[Log],,,,,2,1,1144,0x0478,,,,-,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp002EqQ002,1,2,2,,,Group 4-band parametric EQ Q,4197,ihnm,121,60,,,,,,,GrpEq,,0=0.1/120=10/[Log],,,,,2,1,1149,0x047D,,,,-,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp002EqQ003,1,2,3,,,Group 4-band parametric EQ Q,4198,ihnn,121,60,,,,,,,GrpEq,,0=0.1/120=10/[Log],,,,,2,1,1154,0x0482,,,,-,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp002EqQ004,1,2,4,,,Group 4-band parametric EQ Q,4199,ihno,121,60,,,,,,,GrpEq,,0=0.1/120=10/[Log],,,,,2,1,1159,0x0487,,,,-,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp003EqQ001,1,3,1,,,Group 4-band parametric EQ Q,4200,ihnp,121,60,,,,,,,GrpEq,,0=0.1/120=10/[Log],,,,,2,1,1204,0x04B4,,,,-,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp003EqQ002,1,3,2,,,Group 4-band parametric EQ Q,4201,ihnq,121,60,,,,,,,GrpEq,,0=0.1/120=10/[Log],,,,,2,1,1209,0x04B9,,,,-,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp003EqQ003,1,3,3,,,Group 4-band parametric EQ Q,4202,ihnr,121,60,,,,,,,GrpEq,,0=0.1/120=10/[Log],,,,,2,1,1214,0x04BE,,,,-,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp003EqQ004,1,3,4,,,Group 4-band parametric EQ Q,4203,ihns,121,60,,,,,,,GrpEq,,0=0.1/120=10/[Log],,,,,2,1,1219,0x04C3,,,,-,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp004EqQ001,1,4,1,,,Group 4-band parametric EQ Q,4204,ihnt,121,60,,,,,,,GrpEq,,0=0.1/120=10/[Log],,,,,2,1,1264,0x04F0,,,,-,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp004EqQ002,1,4,2,,,Group 4-band parametric EQ Q,4205,ihnu,121,60,,,,,,,GrpEq,,0=0.1/120=10/[Log],,,,,2,1,1269,0x04F5,,,,-,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp004EqQ003,1,4,3,,,Group 4-band parametric EQ Q,4206,ihnv,121,60,,,,,,,GrpEq,,0=0.1/120=10/[Log],,,,,2,1,1274,0x04FA,,,,-,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp004EqQ004,1,4,4,,,Group 4-band parametric EQ Q,4207,ihnw,121,60,,,,,,,GrpEq,,0=0.1/120=10/[Log],,,,,2,1,1279,0x04FF,,,,-,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp001EqShelf001,1,1,1,,,Group EQ bands 1/4 shelf mode on/off,4208,ihoh,2,,,,,,,,GrpEq,,,,,,,2,1,1084,0x043C,,,,-,InstantCtl,Instant,0,0,Linear,Scalar
Grp001EqShelf002,1,1,2,,,Group EQ bands 1/4 shelf mode on/off,4209,ihoi,2,,,,,,,,GrpEq,,,,,,,2,1,1099,0x044B,,,,-,InstantCtl,Instant,0,0,Linear,Scalar
Grp002EqShelf001,1,2,1,,,Group EQ bands 1/4 shelf mode on/off,4210,ihoj,2,,,,,,,,GrpEq,,,,,,,2,1,1144,0x0478,,,,-,InstantCtl,Instant,0,0,Linear,Scalar
Grp002EqShelf002,1,2,2,,,Group EQ bands 1/4 shelf mode on/off,4211,ihok,2,,,,,,,,GrpEq,,,,,,,2,1,1159,0x0487,,,,-,InstantCtl,Instant,0,0,Linear,Scalar
Grp003EqShelf001,1,3,1,,,Group EQ bands 1/4 shelf mode on/off,4212,ihol,2,,,,,,,,GrpEq,,,,,,,2,1,1204,0x04B4,,,,-,InstantCtl,Instant,0,0,Linear,Scalar
Grp003EqShelf002,1,3,2,,,Group EQ bands 1/4 shelf mode on/off,4213,ihom,2,,,,,,,,GrpEq,,,,,,,2,1,1219,0x04C3,,,,-,InstantCtl,Instant,0,0,Linear,Scalar
Grp004EqShelf001,1,4,1,,,Group EQ bands 1/4 shelf mode on/off,4214,ihon,2,,,,,,,,GrpEq,,,,,,,2,1,1264,0x04F0,,,,-,InstantCtl,Instant,0,0,Linear,Scalar
Grp004EqShelf002,1,4,2,,,Group EQ bands 1/4 shelf mode on/off,4215,ihoo,2,,,,,,,,GrpEq,,,,,,,2,1,1279,0x04FF,,,,-,InstantCtl,Instant,0,0,Linear,Scalar
Grp001GateAtt001,1,1,1,,,Group gate attack,4216,ihop,255,,,,,,,,GrpGate,,0=0.1/254=250/[Log],,,,,2,1,1110,0x0456,,,,-,DynSafe,LinearFrames,6,20,Exp,Scalar
Grp002GateAtt001,1,2,1,,,Group gate attack,4217,ihoq,255,,,,,,,,GrpGate,,0=0.1/254=250/[Log],,,,,2,1,1170,0x0492,,,,-,DynSafe,LinearFrames,6,20,Exp,Scalar
Grp003GateAtt001,1,3,1,,,Group gate attack,4218,ihor,255,,,,,,,,GrpGate,,0=0.1/254=250/[Log],,,,,2,1,1230,0x04CE,,,,-,DynSafe,LinearFrames,6,20,Exp,Scalar
Grp004GateAtt001,1,4,1,,,Group gate attack,4219,ihos,255,,,,,,,,GrpGate,,0=0.1/254=250/[Log],,,,,2,1,1290,0x050A,,,,-,DynSafe,LinearFrames,6,20,Exp,Scalar
Grp001GateDetSrc001,1,1,1,,,Group gate self-key tap source (PreEQ/PostEQ),4220,ihot,2,,,,,,,,GrpGate,,,,,,,2,1,1115,0x045B,,,,-,InstantCtl,Instant,0,0,Linear,Scalar
Grp002GateDetSrc001,1,2,1,,,Group gate self-key tap source (PreEQ/PostEQ),4221,ihou,2,,,,,,,,GrpGate,,,,,,,2,1,1175,0x0497,,,,-,InstantCtl,Instant,0,0,Linear,Scalar
Grp003GateDetSrc001,1,3,1,,,Group gate self-key tap source (PreEQ/PostEQ),4222,ihov,2,,,,,,,,GrpGate,,,,,,,2,1,1235,0x04D3,,,,-,InstantCtl,Instant,0,0,Linear,Scalar
Grp004GateDetSrc001,1,4,1,,,Group gate self-key tap source (PreEQ/PostEQ),4223,ihow,2,,,,,,,,GrpGate,,,,,,,2,1,1295,0x050F,,,,-,InstantCtl,Instant,0,0,Linear,Scalar
Grp001GateFilterHpf001,1,1,1,,,Group gate sidechain HPF frequency,4224,ihph,65,32,,,,,,,GrpGate,,0=20/64=1000/[Log],,,,,2,1,1117,0x045D,,,,-,InstantCtl,Instant,0,0,Linear,Scalar
Grp002GateFilterHpf001,1,2,1,,,Group gate sidechain HPF frequency,4225,ihpi,65,32,,,,,,,GrpGate,,0=20/64=1000/[Log],,,,,2,1,1177,0x0499,,,,-,InstantCtl,Instant,0,0,Linear,Scalar
Grp003GateFilterHpf001,1,3,1,,,Group gate sidechain HPF frequency,4226,ihpj,65,32,,,,,,,GrpGate,,0=20/64=1000/[Log],,,,,2,1,1237,0x04D5,,,,-,InstantCtl,Instant,0,0,Linear,Scalar
Grp004GateFilterHpf001,1,4,1,,,Group gate sidechain HPF frequency,4227,ihpk,65,32,,,,,,,GrpGate,,0=20/64=1000/[Log],,,,,2,1,1297,0x0511,,,,-,InstantCtl,Instant,0,0,Linear,Scalar
Grp001GateFilterLpf001,1,1,1,,,Group gate sidechain LPF frequency,4228,ihpl,255,127,,,,,,,GrpGate,,0=500/127=20000/[Log],,,,,2,1,1122,0x0462,,,,-,InstantCtl,Instant,0,0,Linear,Scalar
Grp002GateFilterLpf001,1,2,1,,,Group gate sidechain LPF frequency,4229,ihpm,255,127,,,,,,,GrpGate,,0=500/127=20000/[Log],,,,,2,1,1182,0x049E,,,,-,InstantCtl,Instant,0,0,Linear,Scalar
Grp003GateFilterLpf001,1,3,1,,,Group gate sidechain LPF frequency,4230,ihpn,255,127,,,,,,,GrpGate,,0=500/127=20000/[Log],,,,,2,1,1242,0x04DA,,,,-,InstantCtl,Instant,0,0,Linear,Scalar
Grp004GateFilterLpf001,1,4,1,,,Group gate sidechain LPF frequency,4231,ihpo,255,127,,,,,,,GrpGate,,0=500/127=20000/[Log],,,,,2,1,1302,0x0516,,,,-,InstantCtl,Instant,0,0,Linear,Scalar
Grp001GateFilterOn001,1,1,1,,,Group gate sidechain filter on/off,4232,ihpp,2,,,,,,,,GrpGate,,,,,,,2,1,1116,0x045C,,,,0,InstantCtl,Instant,0,0,Linear,Scalar
Grp002GateFilterOn001,1,2,1,,,Group gate sidechain filter on/off,4233,ihpq,2,,,,,,,,GrpGate,,,,,,,2,1,1176,0x0498,,,,0,InstantCtl,Instant,0,0,Linear,Scalar
Grp003GateFilterOn001,1,3,1,,,Group gate sidechain filter on/off,4234,ihpr,2,,,,,,,,GrpGate,,,,,,,2,1,1236,0x04D4,,,,0,InstantCtl,Instant,0,0,Linear,Scalar
Grp004GateFilterOn001,1,4,1,,,Group gate sidechain filter on/off,4235,ihps,2,,,,,,,,GrpGate,,,,,,,2,1,1296,0x0510,,,,0,InstantCtl,Instant,0,0,Linear,Scalar
Grp001GateFilterQ001,1,1,1,,,Group gate sidechain filter Q,4236,ihpt,15,7,,,,,,,GrpGate,,0=0.1/14=10/[Log],,,,,2,1,1117,0x045D,,,,-,InstantCtl,Instant,0,0,Linear,Scalar
Grp002GateFilterQ001,1,2,1,,,Group gate sidechain filter Q,4237,ihpu,15,7,,,,,,,GrpGate,,0=0.1/14=10/[Log],,,,,2,1,1177,0x0499,,,,-,InstantCtl,Instant,0,0,Linear,Scalar
Grp003GateFilterQ001,1,3,1,,,Group gate sidechain filter Q,4238,ihpv,15,7,,,,,,,GrpGate,,0=0.1/14=10/[Log],,,,,2,1,1237,0x04D5,,,,-,InstantCtl,Instant,0,0,Linear,Scalar
Grp004GateFilterQ001,1,4,1,,,Group gate sidechain filter Q,4239,ihpw,15,7,,,,,,,GrpGate,,0=0.1/14=10/[Log],,,,,2,1,1297,0x0511,,,,-,InstantCtl,Instant,0,0,Linear,Scalar
Grp001GateHold001,1,1,1,,,Group gate hold time before release,4240,ihqh,255,,,,,,,,GrpGate,,0=0/254=2000/[Log],,,,,2,1,1111,0x0457,,,,-,DynSafe,LinearFrames,6,20,Exp,Scalar
Grp002GateHold001,1,2,1,,,Group gate hold time before release,4241,ihqi,255,,,,,,,,GrpGate,,0=0/254=2000/[Log],,,,,2,1,1171,0x0493,,,,-,DynSafe,LinearFrames,6,20,Exp,Scalar
Grp003GateHold001,1,3,1,,,Group gate hold time before release,4242,ihqj,255,,,,,,,,GrpGate,,0=0/254=2000/[Log],,,,,2,1,1231,0x04CF,,,,-,DynSafe,LinearFrames,6,20,Exp,Scalar
Grp004GateHold001,1,4,1,,,Group gate hold time before release,4243,ihqk,255,,,,,,,,GrpGate,,0=0/254=2000/[Log],,,,,2,1,1291,0x050B,,,,-,DynSafe,LinearFrames,6,20,Exp,Scalar
Grp001GateKey001,1,1,1,,,Group gate sidechain key source,4244,ihql,255,,,,,,,,GrpGate,,,,,,,2,1,1114,0x045A,,,,-,InstantCtl,Instant,0,0,Linear,Scalar
Grp002GateKey001,1,2,1,,,Group gate sidechain key source,4245,ihqm,255,,,,,,,,GrpGate,,,,,,,2,1,1174,0x0496,,,,-,InstantCtl,Instant,0,0,Linear,Scalar
Grp003GateKey001,1,3,1,,,Group gate sidechain key source,4246,ihqn,255,,,,,,,,GrpGate,,,,,,,2,1,1234,0x04D2,,,,-,InstantCtl,Instant,0,0,Linear,Scalar
Grp004GateKey001,1,4,1,,,Group gate sidechain key source,4247,ihqo,255,,,,,,,,GrpGate,,,,,,,2,1,1294,0x050E,,,,-,InstantCtl,Instant,0,0,Linear,Scalar
Grp001GateOn001,1,1,1,,,Group gate on/off,4248,ihqp,2,,,,,,,,GrpGate,,,,,,,2,1,1108,0x0454,,,,0,InstantCtl,Instant,0,0,Linear,Scalar
Grp002GateOn001,1,2,1,,,Group gate on/off,4249,ihqq,2,,,,,,,,GrpGate,,,,,,,2,1,1168,0x0490,,,,0,InstantCtl,Instant,0,0,Linear,Scalar
Grp003GateOn001,1,3,1,,,Group gate on/off,4250,ihqr,2,,,,,,,,GrpGate,,,,,,,2,1,1228,0x04CC,,,,0,InstantCtl,Instant,0,0,Linear,Scalar
Grp004GateOn001,1,4,1,,,Group gate on/off,4251,ihqs,2,,,,,,,,GrpGate,,,,,,,2,1,1288,0x0508,,,,0,InstantCtl,Instant,0,0,Linear,Scalar
Grp001GateRel001,1,1,1,,,Group gate release,4252,ihqt,255,,,,,,,,GrpGate,,0=50/254=5000/[Log],,,,,2,1,1112,0x0458,,,,-,DynSafe,LinearFrames,6,20,Exp,Scalar
Grp002GateRel001,1,2,1,,,Group gate release,4253,ihqu,255,,,,,,,,GrpGate,,0=50/254=5000/[Log],,,,,2,1,1172,0x0494,,,,-,DynSafe,LinearFrames,6,20,Exp,Scalar
Grp003GateRel001,1,3,1,,,Group gate release,4254,ihqv,255,,,,,,,,GrpGate,,0=50/254=5000/[Log],,,,,2,1,1232,0x04D0,,,,-,DynSafe,LinearFrames,6,20,Exp,Scalar
Grp004GateRel001,1,4,1,,,Group gate release,4255,ihqw,255,,,,,,,,GrpGate,,0=50/254=5000/[Log],,,,,2,1,1292,0x050C,,,,-,DynSafe,LinearFrames,6,20,Exp,Scalar
Grp001GateRng001,1,1,1,,,Group gate range/depth,4256,ihrh,255,,,,,,,,GrpGate,,0=0/254=60/[Lin],,,,,2,1,1113,0x0459,,,,0,DynSafe,LinearFrames,6,20,Exp,Scalar
Grp002GateRng001,1,2,1,,,Group gate range/depth,4257,ihri,255,,,,,,,,GrpGate,,0=0/254=60/[Lin],,,,,2,1,1173,0x0495,,,,0,DynSafe,LinearFrames,6,20,Exp,Scalar
Grp003GateRng001,1,3,1,,,Group gate range/depth,4258,ihrj,255,,,,,,,,GrpGate,,0=0/254=60/[Lin],,,,,2,1,1233,0x04D1,,,,0,DynSafe,LinearFrames,6,20,Exp,Scalar
Grp004GateRng001,1,4,1,,,Group gate range/depth,4259,ihrk,255,,,,,,,,GrpGate,,0=0/254=60/[Lin],,,,,2,1,1293,0x050D,,,,0,DynSafe,LinearFrames,6,20,Exp,Scalar
Grp001GateThr001,1,1,1,,,Group gate threshold,4260,ihrl,255,,,,,,,,GrpGate,,0=-80/254=0/[Lin],,,,,2,1,1109,0x0455,,,,0,DynSafe,LinearFrames,6,20,Exp,Scalar
Grp002GateThr001,1,2,1,,,Group gate threshold,4261,ihrm,255,,,,,,,,GrpGate,,0=-80/254=0/[Lin],,,,,2,1,1169,0x0491,,,,0,DynSafe,LinearFrames,6,20,Exp,Scalar
Grp003GateThr001,1,3,1,,,Group gate threshold,4262,ihrn,255,,,,,,,,GrpGate,,0=-80/254=0/[Lin],,,,,2,1,1229,0x04CD,,,,0,DynSafe,LinearFrames,6,20,Exp,Scalar
Grp004GateThr001,1,4,1,,,Group gate threshold,4263,ihro,255,,,,,,,,GrpGate,,0=-80/254=0/[Lin],,,,,2,1,1289,0x0509,,,,0,DynSafe,LinearFrames,6,20,Exp,Scalar
Grp001Geq001,1,1,1,,,Group 31-band graphic EQ gain,4264,ihrp,65,32,,,,,,,GrpEq,,0=-12/127=12/[Lin],,,,,2,1,1879,0x0757,,,,32,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp001Geq002,1,1,2,,,Group 31-band graphic EQ gain,4265,ihrq,65,32,,,,,,,GrpEq,,0=-12/127=12/[Lin],,,,,2,1,1880,0x0758,,,,32,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp001Geq003,1,1,3,,,Group 31-band graphic EQ gain,4266,ihrr,65,32,,,,,,,GrpEq,,0=-12/127=12/[Lin],,,,,2,1,1881,0x0759,,,,32,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp001Geq004,1,1,4,,,Group 31-band graphic EQ gain,4267,ihrs,65,32,,,,,,,GrpEq,,0=-12/127=12/[Lin],,,,,2,1,1882,0x075A,,,,32,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp001Geq005,1,1,5,,,Group 31-band graphic EQ gain,4268,ihrt,65,32,,,,,,,GrpEq,,0=-12/127=12/[Lin],,,,,2,1,1883,0x075B,,,,32,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp001Geq006,1,1,6,,,Group 31-band graphic EQ gain,4269,ihru,65,32,,,,,,,GrpEq,,0=-12/127=12/[Lin],,,,,2,1,1884,0x075C,,,,32,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
Grp001Geq007,1,1,7,,,Group 31-band graphic EQ gain,4270,ihrv,65,32,,,,,,,GrpEq,,0=-12/127=12/[Lin],,,,,2,1,1885,0x075D,,,,32,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic
